,0,1,2,3,4
41,0.6693877551020408,0.7291666666666667,0.4583333333333333,0.7291666666666667,0.4693877551020408
42,0.47619047619047616,,0.4736842105263158,0.4736842105263158,0.4736842105263158
43,,,,,
44,,,,,
45,1.0,1.0,0.7749999999999999,1.0,1.0
46,0.726923076923077,0.7346345514950166,0.9717806041335453,1.0,0.985711369667279
47,0.9568584769862725,0.955350646467814,0.9647656691134952,0.9620553359683794,0.9499907605395845
48,0.9463869463869463,0.8863636363636362,0.916923076923077,0.8295454545454545,0.916923076923077
49,,,,,
50,0.7932495125395012,0.8196961620469083,0.8442518309480616,0.8918070809741456,0.8258919469928645
51,0.4735997432193869,0.4842037395228884,0.5833333333333333,0.4666666666666667,0.43708067419407626
52,,,,,
53,0.5420774960975321,0.5598608943073367,0.45776706700379266,0.5507916740793453,0.468485174772188
54,0.45454545454545453,0.45454545454545453,,,
55,0.9352226720647774,0.8994594594594594,0.8963210702341138,0.8272017837235228,0.8324324324324325
56,0.9571871583179816,0.9514671920497811,0.9562032554499073,0.9590532218417851,0.9504953006224773
57,1.0,1.0,1.0,1.0,1.0
58,1.0,1.0,1.0,0.8615384615384616,1.0
59,0.985371139606285,1.0,0.9710714285714286,1.0,1.0
60,1.0,0.48484848484848486,0.46875,0.4666666666666667,1.0
61,0.7435897435897435,0.7791104447776112,0.6697546749013552,0.8562701510266417,0.6938634399308556
62,0.38076923076923075,0.9270227392913801,0.84472049689441,0.9459134615384615,1.0
63,0.7301820504631107,1.0,1.0,1.0,1.0
64,,,,,
65,0.7917037564536229,0.8031736344217273,0.7549181834896121,0.7749774436090227,0.7364182692307693
66,0.47619047619047616,0.8211382113821137,0.47500000000000003,0.47500000000000003,0.8205128205128205
67,0.6499649964996499,0.5592948717948718,0.5664885573142453,0.5899589958995899,0.50995099509951
68,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,
69,0.8397435897435896,1.0,1.0,1.0,0.910873440285205
70,0.8558201058201058,0.8737256719184431,0.8769196025293586,0.925925925925926,0.8284247830868875
71,0.9866161616161616,0.9410067197097745,0.9865254237288135,1.0,0.9932857565136607
72,0.9044232683828758,0.886804496613355,0.8682587492828456,0.8858181294756917,0.8682209469153515
73,,,,,
74,1.0,0.9705627705627706,1.0,1.0,1.0
75,,,,,
76,1.0,0.9919432504169309,0.9764342150463758,1.0,0.5847902097902098
77,0.40952380952380957,0.7051630434782608,0.5579322638146167,0.9081601927130383,0.5869885192817191
78,0.9692451071761417,0.8035714285714285,0.9365079365079365,0.9352226720647774,0.9372549019607843
79,0.7115384615384615,0.7115384615384615,0.8800000000000001,0.4444444444444445,1.0
80,1.0,0.48936170212765956,1.0,0.48936170212765956,0.48936170212765956
81,,,,,
82,0.5833333333333333,0.6,0.5238095238095238,0.3333333333333333,0.6703296703296704
83,0.5952677459526775,0.4974203878313467,0.5017399557102182,0.5598608943073367,0.5488823752268149
84,0.8077972709551656,0.8612274867187838,0.8808823529411764,0.8752842249774765,0.9077509970521935
85,1.0,0.9845569018769303,0.9845569018769303,0.9384469696969697,0.9691650853889944
86,0.8887767969735183,0.8888888888888888,0.8708333333333333,0.9191655801825294,0.8064516129032258
87,1.0,0.9852909366212416,0.9850613154960981,0.9701426024955437,0.9242937853107345
88,0.7516339869281046,0.7481060606060607,0.8103572284823783,0.8310114128295947,0.7948535796037571
89,0.8028350515463918,0.8501792114695341,0.8009303165786027,0.8187820983125459,0.7984084880636605
90,1.0,1.0,1.0,0.9779325760923245,0.8253086419753087
91,0.6346153846153846,0.6274509803921569,0.5777777777777777,0.6989966555183946,0.6989966555183946
92,0.7444407567208763,0.7481481481481482,0.8089887640449438,0.6914433880726015,0.6691176470588236
93,1.0,1.0,0.9715099715099715,0.9856089224680697,1.0
94,0.7513513513513513,0.7105393369619,0.6889952153110048,0.6309458720612358,0.7750000000000001
95,0.46799580272822666,0.521585279547063,0.5017958796421795,0.48626834381551365,0.46960167714884693
96,,,,,
97,0.9163502610346465,0.974738727978501,0.9594384672918704,0.9410570319498357,0.9577677224736048
98,0.43587270973963355,0.5125000000000001,0.43587270973963355,0.41711956521739135,0.4996226415094339
99,0.8545454545454545,0.8444444444444446,1.0,0.8444444444444446,1.0
100,1.0,1.0,0.42857142857142855,0.4615384615384615,1.0
101,0.8095238095238095,0.7571025807850791,0.7939311594202898,0.8203208556149733,0.7926608523942735
102,0.8830769230769231,0.9383333333333334,0.9053708439897699,0.9053708439897699,0.969795918367347
103,0.7543859649122807,1.0,1.0,0.923076923076923,0.923076923076923
104,0.8666666666666667,0.8615384615384616,0.75,0.6785714285714286,1.0
105,0.9662566289431961,0.9633584813360976,0.9643789635040203,0.9643789635040203,0.9501303607841507
106,0.47500000000000003,1.0,0.47500000000000003,0.48717948717948717,0.48717948717948717
107,0.5713316369804919,0.5689919836261299,0.43178557079722213,0.518052738336714,0.49954044117647056
108,1.0,1.0,0.9561134188188549,0.9856915739268679,1.0
109,0.5472110827561064,0.5798405234103455,0.518837803320562,0.5254153411099328,0.5394957983193278
110,0.9568627450980391,1.0,0.898989898989899,0.9603841536614646,0.9788204626914305
111,1.0,0.8761904761904762,1.0,0.9022556390977443,1.0
112,1.0,1.0,0.45454545454545453,0.625,0.4444444444444445
113,0.6166666666666667,0.930930930930931,0.6166666666666667,0.8472222222222221,0.7451737451737452
114,,,,,
115,,,,,
116,0.5415800415800416,0.3494565217391305,0.49987195902688863,0.4880919024936957,0.5206521739130434
117,0.39482758620689656,0.3485838779956427,0.5666666666666667,0.6432090077410274,0.4933333333333333
118,0.915769124551229,0.9313063063063063,0.9488398098965614,0.9825123870591664,0.9825123870591664
119,0.9705634987384357,0.8496905393457118,0.9377289377289377,0.9078590785907859,0.8068181818181819
120,1.0,0.8568181818181817,0.9009661835748792,0.8514492753623188,0.8292682926829269
121,0.8181909045477261,0.807280310929946,0.6808602150537634,0.7958852741461437,0.7529137529137528
122,0.48073332201663554,0.44332579185520365,0.43152454780361754,0.5224806201550387,0.5821582733812949
123,0.7181068989875206,0.7599924850875956,0.7532394366197184,0.7738771295818276,0.725563909774436
124,0.9915707030403602,0.9877392836171461,0.9877392836171461,0.9892720243519764,0.9884969257504785
125,,,,,
126,0.9478061337514982,0.9526429752194394,0.9448280672386133,0.9427769283901561,0.947796905643931
127,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.42857142857142855,0.41666666666666663
128,1.0,1.0,1.0,1.0,1.0
129,0.8823529411764706,0.7861635220125786,0.6373626373626373,0.801920768307323,0.8705882352941177
130,0.8181818181818181,0.48484848484848486,0.7166666666666667,1.0,0.46875
131,0.537195022771633,0.5472672064777329,0.5689121271076524,0.5462255460916354,0.48572759257853043
132,0.9212121212121211,0.91875,0.8074074074074074,0.8333333333333333,0.9166666666666667
133,0.8615384615384616,0.8831168831168831,0.6666666666666666,0.6666666666666666,0.6666666666666666
134,0.5741935483870968,0.5147058823529411,0.49988518943742827,0.5580697298545371,0.48571428571428577
135,,,0.49382716049382713,0.49382716049382713,
136,0.9761159099773922,0.981769805861584,0.9736632844556123,0.9806495429877359,0.9771939427111841
137,,,,,
138,0.3837209302325581,0.7087912087912087,0.371220818982013,0.14973262032085563,0.2777777777777778
139,0.5178571428571429,0.4844342604298356,0.48787728847105394,0.4932432432432433,0.4907060231352214
140,0.7205882352941176,0.819047619047619,1.0,0.8181818181818181,1.0
141,0.9131944444444445,0.9488543371522096,0.9486045869024593,0.921887030167285,0.9053763440860215
142,0.6460763499703304,0.6188143224699829,0.6240978619417075,0.6067623199751643,0.6313743803179023
143,0.9867720813597103,0.9913027946470281,0.9912629399585922,0.9846748728093992,0.9868879668049793
144,,,,,
145,0.49640287769784175,0.49640287769784175,0.4963503649635037,0.4963503649635037,0.4963503649635037
146,0.7426470588235294,0.9232186732186731,0.9340776182881446,0.9021464646464645,0.9810281517747859
147,0.9769841269841271,0.9538706256627785,0.9533875338753388,0.964997964997965,0.9883705206220419
148,1.0,1.0,1.0,1.0,0.8901098901098901
149,0.9602956447376458,0.9919701213818861,0.9920158445255927,0.9602856966935533,0.9920158445255927
150,0.6073761854583772,0.4633172167332352,0.5446029380455609,0.5503468572629808,0.5114782235571766
151,0.5156202697291965,0.5614035087719298,0.5600251414204902,0.5560939392755266,0.49604327454490316
152,0.9600461133069829,0.9613508843877225,0.960161914067311,0.9474072147069026,0.9586164758717586
153,,,,,
154,0.7989397955319955,0.8082151300236406,0.8082151300236406,0.8156948125709957,0.7497684395261541
155,,,,,
156,,,,,
157,,,,,
158,,,,,
159,,,,,
160,,,,,
161,0.8352985214299082,0.8420779220779221,0.7775617343962669,0.8009495079372929,0.7752247752247752
162,0.8035714285714285,1.0,0.8166666666666668,0.8166666666666668,0.6969696969696968
163,,,,,
164,,,,,
165,0.7288676236044658,0.8373205741626795,0.8373205741626795,0.8365384615384615,0.8186813186813187
166,0.9792071149395078,0.9844187610188425,0.9771278264334585,0.9823567598708423,0.9729941706412295
167,0.9749843652282677,1.0,0.924953095684803,0.9249530956848029,0.9484126984126984
168,0.7818181818181819,0.7380116959064327,0.8303287380699893,0.6875,0.5465587044534412
169,,,,,
170,,,,,
171,,,,,
172,0.9438343834383438,0.9786642352404833,0.9643202430827309,0.9636508606538156,0.9573707370737073
173,,,,,
174,0.5521885521885521,0.6274509803921569,0.6833333333333333,0.75,0.75
175,1.0,1.0,1.0,1.0,1.0
176,,,,,
177,0.8945930802633423,0.9169908364393952,0.9141052631578948,0.7654832667148483,0.8541666666666667
178,,,,,
179,1.0,1.0,1.0,1.0,0.888888888888889
180,0.4155844155844156,0.6,0.45819397993311034,0.43956043956043944,0.3928571428571429
181,0.9896995025110227,0.98453589985829,0.9845344387755102,0.981958749571,0.9922678985674651
182,0.6025641025641026,0.6688034188034188,0.4302702702702702,0.5319396051103368,0.6889632107023411
183,0.4833333333333333,0.5826193390452876,0.6198439241917503,0.5542483660130719,0.5788043478260869
184,0.6282051282051282,0.6716981132075472,0.8901960784313725,0.8133333333333334,0.43999999999999995
185,0.7078260869565218,0.7182539682539681,0.7178060413354531,0.7304695304695304,0.7605633802816902
186,0.971130713712911,0.971675845790716,1.0,0.9698535745047374,1.0
187,,,,,
188,0.8831168831168832,0.8781954887218045,0.8499999999999999,0.7926634768740032,0.8755980861244019
189,,,,,
190,0.5465162872975693,0.5776259056111226,0.543464665415885,0.5184490306441525,0.5426065162907268
191,1.0,1.0,0.8772983114446529,1.0,0.9521299956082565
192,0.8705882352941177,0.9301587301587302,1.0,1.0,1.0
193,,,,,
194,0.5783783783783785,0.91875,0.794745484400657,0.8,1.0
195,0.4864864864864865,0.4864864864864865,1.0,1.0,0.4857142857142857
196,0.6031746031746033,0.8611111111111112,0.8500000000000001,0.7,1.0
197,,,,,
198,,,,,
199,0.8231792717086834,0.8841932841932842,0.8887840176183734,0.8143382352941178,0.8507710164151882
200,1.0,1.0,0.9760765550239234,0.9757575757575758,0.9272727272727272
201,,,,,
202,0.7543859649122807,0.7666666666666667,0.8893280632411067,0.7142857142857142,0.6591865357643758
203,0.6128689596836856,0.6123637216208824,0.6125,0.6374433505235193,0.5622263914946842
204,0.8015873015873016,1.0,1.0,1.0,0.7499999999999999
205,0.7831010452961673,0.8552325581395349,0.7682582180574149,0.7682582180574149,0.7682582180574149
206,0.911690496215307,0.9095607235142119,1.0,0.880701754385965,0.9098143236074271
207,1.0,1.0,1.0,0.9411764705882353,1.0
208,0.9504756300872805,0.9603921568627451,0.9405416012558869,0.9306930693069307,0.9504756300872805
209,0.48484848484848486,0.8712121212121211,0.8117647058823529,0.6190476190476191,0.4170040485829959
210,0.7948717948717948,0.3333333333333333,0.8545454545454545,0.38461538461538464,0.6666666666666666
211,0.47619047619047616,0.45,0.4736842105263158,0.4736842105263158,0.4736842105263158
212,1.0,1.0,0.9773755656108597,1.0,1.0
213,0.8246016278803164,0.8138486312399356,0.7109116674539442,0.8047956771361027,0.7207373271889401
214,1.0,0.925,0.9633699633699633,1.0,0.9647473560517039
215,1.0,1.0,0.8947368421052632,0.972972972972973,0.972972972972973
216,0.8106951871657754,0.6338652482269503,0.6089015151515151,0.7827715355805243,0.8018975332068311
217,0.9818159877256194,0.987778936392075,0.9827785924070783,0.9868517538048553,0.9786922107123825
218,,,,,
219,0.4927536231884058,0.6185365853658538,0.44976076555023925,0.3850267379679145,0.46126126126126127
220,,0.48000000000000004,0.43478260869565216,0.48000000000000004,0.48000000000000004
221,0.8077843009349859,0.9699820788530467,0.8507130124777182,0.9548618908600943,0.5409874793290811
222,0.7385422811382478,0.730222813357031,0.7285026018206449,0.709971725197855,0.7235884394458385
223,0.7383720930232558,0.8941176470588235,0.8941176470588235,0.7383720930232558,0.7380952380952381
224,,,,,
225,,,,,
226,0.5037313432835822,0.5014766015447524,0.5068682108167135,0.5220414966377378,0.5376399655469424
227,0.9700742518562964,0.9706466563672478,0.9612244897959183,0.9595959595959596,0.9478796493721866
228,0.8712241653418124,0.7335526315789473,0.796397151235861,0.875,0.7779605263157896
229,0.4878048780487805,0.4878048780487805,0.4878048780487805,0.48717948717948717,0.48717948717948717
230,0.5,0.5572031716610031,0.6880570409982175,0.48583526565177937,0.8282114907425081
231,,,,,
232,0.7922077922077921,0.9282296650717703,0.9282296650717703,0.784688995215311,0.9321266968325792
233,,,,,
234,0.4857142857142857,1.0,0.8181818181818181,0.8838709677419355,0.8181818181818181
235,,0.4736842105263158,0.4736842105263158,0.4736842105263158,
236,,,,,
237,,,,,
238,0.9721203228173148,0.9721203228173148,0.9460227272727273,0.9138321995464853,0.9716475095785441
239,0.48863636363636365,0.7204968944099379,0.64,0.6411483253588517,0.6347826086956523
240,0.47500000000000003,0.5618838992332968,0.4,0.42224362060664417,0.5339316643048339
241,1.0,0.9163763066202091,1.0,1.0,0.9088575096277278
242,,,,,
243,0.780952380952381,0.7323275862068965,0.7502661273153076,0.782425898675636,0.7156064274708342
244,,,,,
245,,,,,
246,1.0,1.0,1.0,1.0,1.0
247,0.49090909090909096,0.4599303135888503,0.5507246376811594,0.4599303135888503,0.6039488966318235
248,0.5625,0.641025641025641,0.6904761904761905,0.45833333333333326,0.7636363636363637
249,,,,,
250,,,,,
251,0.4939759036144578,,,,0.49382716049382713
252,0.9244444444444445,0.9244444444444445,1.0,1.0,1.0
253,0.6285178236397748,0.7232059645852749,1.0,1.0,0.9692234848484849
254,0.9695051138238204,0.9896310107156319,0.9842887617817289,0.9846010009349393,0.9948670003116464
255,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4444444444444445,0.4444444444444445
256,0.7075,0.7292330311198235,0.7115384615384617,0.6612062546537603,0.746031746031746
257,0.8444444444444446,0.4,0.7777777777777778,1.0,1.0
258,,,,,
259,0.7166666666666667,0.935969868173258,0.67984934086629,0.7976190476190477,0.67984934086629
260,0.7496479424190268,0.7810361681329423,0.716880972041996,0.7810361681329423,0.6790421531763309
261,1.0,1.0,0.9415384615384615,1.0,0.8869047619047619
262,0.8476398760707126,0.8637992831541219,0.6375641966250918,0.7578256794751641,0.8875562218890554
263,,,,,
264,0.8286153170945797,0.8097826086956521,0.9066666666666665,0.8372437116888608,0.9082167832167831
265,0.7142857142857143,0.8148148148148149,0.8800000000000001,0.7916666666666666,0.8800000000000001
266,0.9150326797385622,0.8452380952380951,0.9212121212121211,0.675,0.9111111111111112
267,0.6527777777777777,0.5659722222222222,0.4318181818181819,0.5659722222222222,0.6179966044142615
268,0.9205548549810845,0.9681818181818181,0.9521882114849483,0.8687830687830689,0.87042842215256
269,1.0,1.0,1.0,1.0,1.0
270,0.8615384615384616,1.0,1.0,1.0,0.4
271,0.3837209302325581,0.369047619047619,0.05357142857142857,0.0,0.2777777777777778
272,0.9490940465918896,0.9312354312354312,0.9658564814814814,1.0,0.9829725829725829
273,0.5733233811134739,0.5782631721829842,0.5620681491595598,0.586449864498645,0.5934469368078454
274,0.8577586206896552,0.7602905569007263,0.935672514619883,1.0,0.8060606060606059
275,0.9384469696969697,0.9691650853889944,0.9536707056307911,0.952837140751658,0.9531135531135531
276,0.8782742681047766,0.7683033374104491,0.7811520052813996,0.8846153846153846,0.9433551198257081
277,,,,,
278,0.8819444444444444,0.9705627705627706,0.9110723626852659,0.8528138528138528,0.9411764705882353
279,0.42528735632183906,0.39199999999999996,0.15151515151515152,0.2916666666666667,0.7056277056277056
280,0.8254807692307692,0.8182728410513141,0.8206819313091089,0.8320205165781279,0.7680283324174146
281,0.48549019607843136,0.5396419437340154,0.474671669793621,0.5087387812942844,0.525
282,0.43750000000000006,0.8,1.0,0.4375,1.0
283,0.45161290322580644,0.4666666666666667,0.8160919540229885,0.4666666666666667,0.35999999999999993
284,0.6606334841628959,0.4269005847953216,0.6888888888888889,0.8541666666666667,0.6256684491978609
285,,,,,
286,0.7246376811594202,0.5777777777777777,0.7368421052631577,0.5418181818181819,0.6727272727272727
287,,,,,
288,0.9449275362318841,1.0,1.0,0.9467787114845938,1.0
289,0.5674097664543524,0.6470588235294118,0.6854368932038835,0.6393767004699481,0.5592381894632699
290,0.5943532123307405,0.6101882613510521,0.5419870574800152,0.5629104281586551,0.5797537619699042
291,0.43741209563994377,0.34959349593495936,0.48549019607843136,0.5247029393370857,0.474671669793621
292,,,,,
293,0.8287179487179486,0.7438650306748467,0.9429059829059829,1.0,0.7438650306748467
294,0.8166666666666667,0.9090909090909091,0.8603896103896105,0.883468834688347,0.8357883251500273
295,,,,,
296,,,,,
297,0.7499999999999999,0.6190476190476191,0.873015873015873,0.8571428571428571,0.7083333333333333
298,,,,,
299,,,,,
300,0.4444444444444445,0.4444444444444445,1.0,,0.3333333333333333
301,,,,,
302,0.8827586206896552,0.4333333333333333,0.45161290322580644,0.45161290322580644,0.45161290322580644
303,,,,,
304,0.8248905565978737,0.8240100565681961,0.8742928975487115,0.8000000000000002,0.8200395517468688
305,0.8944444444444444,0.8632668144863267,0.8644688644688645,0.8085735402808574,0.753880266075388
306,0.5690314983809244,1.0,1.0,1.0,0.8782346175963197
307,0.9862299841502615,0.981927590382415,0.9844961125289335,0.9844955604092971,0.9879413492868969
308,0.8831168831168831,0.75,0.873015873015873,0.873015873015873,0.8545454545454545
309,0.5141250944822373,0.5090080971659919,0.5102037372927827,0.527843414516159,0.5134163012289535
310,0.7745694022289766,0.7403931515535829,0.7382687635852192,0.7259989621172808,0.7383322559793148
311,,0.4943820224719101,0.4943820224719101,0.4943820224719101,
312,0.6484474241354975,0.805987862035813,0.9182615629984051,0.8644498648172094,0.6253132832080199
313,,,,,
314,0.4828934715247356,0.49229812145413165,0.4769830559304244,0.49501455083249846,0.5095049787984183
315,0.9288409703504044,0.9595959595959596,0.9283603690526443,0.9043330087633885,0.9427054045610745
316,0.55,0.7750000000000001,0.25,0.4444444444444445,0.11111111111111112
317,0.9665013227513228,1.0,0.966501268056015,1.0,1.0
318,,,,,
319,0.8969594594594594,0.8788652482269504,0.7750354609929079,0.8282657657657658,0.8124126362873917
320,0.9345966795237297,0.9217914438502675,0.9032429558745347,0.9735054347826086,0.905982905982906
321,,,,,
322,0.9329237071172556,0.9726855713094245,0.9277121730493323,0.9329237071172556,1.0
323,,,,,
324,0.7849462365591398,0.9283154121863799,0.9134199134199135,1.0,0.8020833333333333
325,0.783724340175953,0.8703296703296703,0.9189560439560439,0.801747311827957,0.891818962345149
326,0.5803914395463691,0.6114028507126781,0.5870535714285714,0.6792915017900885,0.5448705837899113
327,1.0,0.916083916083916,0.8333333333333333,0.5299145299145299,0.9090909090909091
328,1.0,0.8958333333333333,0.9466666666666668,0.9415384615384615,0.9415384615384615
329,0.933924534863502,0.9467787114845939,0.9205574912891985,0.9201680672268908,0.919661733615222
330,0.65,0.8285714285714285,0.625,0.7777777777777778,1.0
331,0.7482517482517482,0.8207936282178921,0.7584818861414606,0.7590011614401859,0.8662271062271062
332,0.3893473368342085,0.5595238095238095,0.4530672579453068,0.46742424242424246,0.5306838106370544
333,1.0,0.9169435215946844,1.0,0.8511904761904762,0.9322493224932249
334,0.9692451071761417,1.0,1.0,0.9388888888888889,0.967967967967968
335,,,,,
336,,,,,
337,0.8159800249687891,0.7613636363636362,0.8214900417998524,0.8998988877654196,0.8102952704468251
338,0.7647058823529411,0.7571428571428571,0.909814323607427,0.847926267281106,0.8166666666666667
339,,,,,
340,0.784688995215311,0.6411483253588516,0.6031746031746033,0.625668449197861,0.825
341,,,,,
342,1.0,1.0,1.0,1.0,1.0
343,0.65,1.0,1.0,1.0,0.8452380952380951
344,0.8976525821596244,0.4930232558139535,0.4930232558139535,0.6929577464788732,0.7452830188679245
345,,,,,
346,0.6221707818930041,0.7861610209319982,0.837967401725791,0.8488146712390041,0.6466898954703834
347,0.4941860465116279,0.4941860465116279,0.4941860465116279,0.4941860465116279,0.49562682215743437
348,0.9919907737791824,0.9959937863849929,0.9975975459419169,0.9967941436968935,0.9975952932076606
349,0.803921568627451,0.803921568627451,0.4736842105263158,1.0,1.0
350,0.6442048517520216,0.7031655422937209,0.7124183006535947,0.6516203703703705,0.729559748427673
351,0.784090909090909,0.2611111111111111,0.4738461538461538,0.6274509803921569,0.6607142857142857
352,0.4,0.8,1.0,1.0,0.39999999999999997
353,1.0,0.6666666666666666,0.65,1.0,0.7878787878787878
354,1.0,0.8392857142857143,1.0,0.925925925925926,0.9113300492610837
355,,,,,
356,0.7916666666666666,0.7916666666666666,0.9047619047619047,0.9047619047619047,1.0
357,0.9541222278652447,0.9241383616383616,0.9369659616192744,0.928561423168511,0.95
358,0.9663013698630136,0.9484797297297297,0.956561988179164,0.9829466032988539,0.9739371929074984
359,0.75,1.0,1.0,0.8444444444444446,0.8444444444444446
360,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9713349713349714,0.9424342105263158
361,,,,,
362,0.4642201834862385,0.4902160471375573,0.486779333655239,0.44101410400623003,0.49451931716082653
363,0.31250000000000006,0.5416666666666666,0.6239316239316239,0.7471264367816093,0.6459770114942529
364,,,,,
365,0.9663299663299664,0.8971428571428571,0.9655172413793104,0.9655172413793104,0.965352449223417
366,,,,,
367,0.8776223776223775,0.9710504549214227,0.913151364764268,0.9392857142857143,0.970357454228422
368,1.0,0.9373040752351097,1.0,1.0,1.0
369,0.8125,0.8074454428754814,0.7850862911103875,0.8564593301435407,0.8205741626794258
370,0.9321266968325792,0.9251336898395721,1.0,0.9282051282051282,1.0
371,,,,,
372,0.6309523809523809,0.45614035087719296,0.44642857142857145,0.757412398921833,0.6296296296296297
373,,,,,
374,,,,,
375,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0
376,1.0,0.9449275362318841,1.0,0.9449275362318841,0.8920454545454546
377,,,,,
378,0.7564935064935063,0.8397435897435898,0.7947454844006568,0.7181964573268922,0.5941558441558441
379,1.0,1.0,1.0,0.9307359307359306,0.873015873015873
380,0.7571428571428571,0.8210526315789474,0.6458333333333333,0.8785714285714286,0.5607843137254902
381,,,,,
382,,,,,
383,0.9383301707779886,0.9384469696969697,0.96875,0.90625,0.9531135531135531
384,0.8102564102564104,0.834841628959276,0.7797888386123679,0.7121126760563381,0.7533783783783783
385,,,,,
386,0.4916129032258064,0.4916129032258064,0.4916129032258064,0.4916129032258064,0.49128469980632666
387,0.7574123989218329,0.9619047619047619,0.8095238095238095,0.7326860841423948,0.8854368932038834
388,0.5218329736011954,0.5745845552297166,0.5180722891566265,0.5562326653384897,0.4905802267777441
389,,,,,
390,0.9840740740740741,0.9920571393387106,0.976171418016132,0.9841523341523342,0.9598569905287587
391,,,,,
392,0.9671497584541062,0.9328063241106719,0.8966565349544073,1.0,1.0
393,0.7666805382161187,0.8280551503458661,0.8006475716064757,0.7369221411192215,0.7013027782137813
394,,,,,
395,0.9897493243872892,0.9368725868725869,0.989702409069438,1.0,0.9579150579150579
396,0.5280670012905292,0.5308976019060445,0.5481023223685473,0.5017323590957429,0.5350747904891835
397,0.8162826420890936,0.8311792715354647,0.8076923076923076,0.832258064516129,0.8237179487179487
398,1.0,0.4117647058823529,0.375,0.6785714285714286,0.43750000000000006
399,0.4933333333333333,,,,0.4931506849315069
400,0.82109479305741,0.8669003797838153,0.8417198204583038,0.7923911172318816,0.8817299205648721
401,,,,,
402,1.0,1.0,1.0,0.8545454545454545,1.0
403,0.5714285714285715,0.5333333333333332,0.25,0.6666666666666666,0.3333333333333333
404,0.9245952539365714,0.8983388704318936,0.8576744186046512,0.9272389835347863,0.9166833166833166
405,0.9124423963133641,1.0,1.0,0.9272030651340997,0.8838709677419355
406,,,,,
407,0.6075575586687685,0.5572513985138181,0.5758887813731761,0.5750685839016808,0.5623029396517292
408,0.5925925925925926,0.7525000000000001,0.7586726998491704,0.8171428571428572,0.9625730994152046
409,,,,,
410,1.0,0.6333333333333333,0.5454545454545454,0.898989898989899,1.0
411,0.9188311688311688,0.7028862478777589,0.8693284936479129,1.0,0.8285714285714285
412,0.8441365660564077,0.8868778280542987,0.8848770277341705,0.8181818181818181,0.8408268733850128
413,0.7878787878787878,1.0,0.7878787878787878,0.65,0.4
